proxy_split,role,grouped_scene_id,subsequence_id,frame_id,frame_stem
proxy_0,source,9_station_ruebenkamp_9,9_station_ruebenkamp_9.7,68,9_station_ruebenkamp_9.7__068_1631719552.900000009
proxy_0,source,9_station_ruebenkamp_9,9_station_ruebenkamp_9.7,69,9_station_ruebenkamp_9.7__069_1631719553.000000023
proxy_0,source,9_station_ruebenkamp_9,9_station_ruebenkamp_9.7,70,9_station_ruebenkamp_9.7__070_1631719553.100000005
proxy_0,source,9_station_ruebenkamp_9,9_station_ruebenkamp_9.7,71,9_station_ruebenkamp_9.7__071_1631719553.200000018
proxy_0,source,9_station_ruebenkamp_9,9_station_ruebenkamp_9.7,72,9_station_ruebenkamp_9.7__072_1631719553.300000000
proxy_0,source,9_station_ruebenkamp_9,9_station_ruebenkamp_9.7,73,9_station_ruebenkamp_9.7__073_1631719553.400000014
proxy_0,source,9_station_ruebenkamp_9,9_station_ruebenkamp_9.7,74,9_station_ruebenkamp_9.7__074_1631719553.500000028
proxy_0,source,9_station_ruebenkamp_9,9_station_ruebenkamp_9.7,75,9_station_ruebenkamp_9.7__075_1631719553.600000010
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,45,4_station_pedestrian_bridge_4.3__045_1631704338.600000018
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,46,4_station_pedestrian_bridge_4.3__046_1631704338.700000026
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,47,4_station_pedestrian_bridge_4.3__047_1631704338.800000002
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,48,4_station_pedestrian_bridge_4.3__048_1631704338.900000010
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,49,4_station_pedestrian_bridge_4.3__049_1631704339.000000018
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,5,4_station_pedestrian_bridge_4.3__005_1631704334.600000019
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,50,4_station_pedestrian_bridge_4.3__050_1631704339.100000025
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,51,4_station_pedestrian_bridge_4.3__051_1631704339.200000001
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,52,4_station_pedestrian_bridge_4.3__052_1631704339.300000009
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,53,4_station_pedestrian_bridge_4.3__053_1631704339.400000017
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,54,4_station_pedestrian_bridge_4.3__054_1631704339.500000024
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,55,4_station_pedestrian_bridge_4.3__055_1631704339.600000000
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,56,4_station_pedestrian_bridge_4.3__056_1631704339.700000006
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,57,4_station_pedestrian_bridge_4.3__057_1631704339.800000010
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,58,4_station_pedestrian_bridge_4.3__058_1631704339.900000014
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,59,4_station_pedestrian_bridge_4.3__059_1631704340.000000018
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,6,4_station_pedestrian_bridge_4.3__006_1631704334.700000022
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,60,4_station_pedestrian_bridge_4.3__060_1631704340.100000022
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,61,4_station_pedestrian_bridge_4.3__061_1631704340.200000026
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,62,4_station_pedestrian_bridge_4.3__062_1631704340.300000030
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,63,4_station_pedestrian_bridge_4.3__063_1631704340.400000002
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,64,4_station_pedestrian_bridge_4.3__064_1631704340.500000006
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,65,4_station_pedestrian_bridge_4.3__065_1631704340.600000010
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,66,4_station_pedestrian_bridge_4.3__066_1631704340.700000010
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,67,4_station_pedestrian_bridge_4.3__067_1631704340.800000006
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,68,4_station_pedestrian_bridge_4.3__068_1631704340.900000001
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,69,4_station_pedestrian_bridge_4.3__069_1631704341.000000029
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,7,4_station_pedestrian_bridge_4.3__007_1631704334.800000024
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,70,4_station_pedestrian_bridge_4.3__070_1631704341.100000025
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,71,4_station_pedestrian_bridge_4.3__071_1631704341.200000020
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,72,4_station_pedestrian_bridge_4.3__072_1631704341.300000016
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,73,4_station_pedestrian_bridge_4.3__073_1631704341.400000011
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,74,4_station_pedestrian_bridge_4.3__074_1631704341.500000007
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,75,4_station_pedestrian_bridge_4.3__075_1631704341.600000003
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,76,4_station_pedestrian_bridge_4.3__076_1631704341.700000006
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,77,4_station_pedestrian_bridge_4.3__077_1631704341.800000019
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,78,4_station_pedestrian_bridge_4.3__078_1631704341.900000001
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,79,4_station_pedestrian_bridge_4.3__079_1631704342.000000014
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,8,4_station_pedestrian_bridge_4.3__008_1631704334.900000026
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,80,4_station_pedestrian_bridge_4.3__080_1631704342.100000027
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,81,4_station_pedestrian_bridge_4.3__081_1631704342.200000008
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,82,4_station_pedestrian_bridge_4.3__082_1631704342.300000021
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,83,4_station_pedestrian_bridge_4.3__083_1631704342.400000002
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,84,4_station_pedestrian_bridge_4.3__084_1631704342.500000015
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,85,4_station_pedestrian_bridge_4.3__085_1631704342.600000028
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,86,4_station_pedestrian_bridge_4.3__086_1631704342.700000002
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,87,4_station_pedestrian_bridge_4.3__087_1631704342.800000000
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,88,4_station_pedestrian_bridge_4.3__088_1631704342.900000031
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,89,4_station_pedestrian_bridge_4.3__089_1631704343.000000030
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,9,4_station_pedestrian_bridge_4.3__009_1631704335.000000028
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,90,4_station_pedestrian_bridge_4.3__090_1631704343.100000028
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,91,4_station_pedestrian_bridge_4.3__091_1631704343.200000027
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,92,4_station_pedestrian_bridge_4.3__092_1631704343.300000025
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,93,4_station_pedestrian_bridge_4.3__093_1631704343.400000024
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,94,4_station_pedestrian_bridge_4.3__094_1631704343.500000023
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,95,4_station_pedestrian_bridge_4.3__095_1631704343.600000021
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,96,4_station_pedestrian_bridge_4.3__096_1631704343.700000024
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,97,4_station_pedestrian_bridge_4.3__097_1631704343.800000000
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,98,4_station_pedestrian_bridge_4.3__098_1631704343.900000007
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,99,4_station_pedestrian_bridge_4.3__099_1631704344.000000014
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,100,4_station_pedestrian_bridge_4.4__100_1631704344.100000022
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,101,4_station_pedestrian_bridge_4.4__101_1631704344.200000029
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,102,4_station_pedestrian_bridge_4.4__102_1631704344.300000004
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,103,4_station_pedestrian_bridge_4.4__103_1631704344.400000011
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,104,4_station_pedestrian_bridge_4.4__104_1631704344.500000019
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,105,4_station_pedestrian_bridge_4.4__105_1631704344.600000026
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,106,4_station_pedestrian_bridge_4.4__106_1631704344.700000001
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,107,4_station_pedestrian_bridge_4.4__107_1631704344.800000008
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,108,4_station_pedestrian_bridge_4.4__108_1631704344.900000015
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,109,4_station_pedestrian_bridge_4.4__109_1631704345.000000022
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,110,4_station_pedestrian_bridge_4.4__110_1631704345.100000029
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,111,4_station_pedestrian_bridge_4.4__111_1631704345.200000004
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,112,4_station_pedestrian_bridge_4.4__112_1631704345.300000010
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,113,4_station_pedestrian_bridge_4.4__113_1631704345.400000017
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,114,4_station_pedestrian_bridge_4.4__114_1631704345.500000024
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,115,4_station_pedestrian_bridge_4.4__115_1631704345.600000031
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,116,4_station_pedestrian_bridge_4.4__116_1631704345.700000008
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,117,4_station_pedestrian_bridge_4.4__117_1631704345.800000019
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,118,4_station_pedestrian_bridge_4.4__118_1631704345.900000030
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,119,4_station_pedestrian_bridge_4.4__119_1631704346.000000009
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,120,4_station_pedestrian_bridge_4.4__120_1631704346.100000020
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,121,4_station_pedestrian_bridge_4.4__121_1631704346.200000031
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,122,4_station_pedestrian_bridge_4.4__122_1631704346.300000009
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,123,4_station_pedestrian_bridge_4.4__123_1631704346.400000020
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,124,4_station_pedestrian_bridge_4.4__124_1631704346.500000031
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,125,4_station_pedestrian_bridge_4.4__125_1631704346.600000010
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,126,4_station_pedestrian_bridge_4.4__126_1631704346.700000021
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,127,4_station_pedestrian_bridge_4.4__127_1631704346.800000000
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,128,4_station_pedestrian_bridge_4.4__128_1631704346.900000011
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,129,4_station_pedestrian_bridge_4.4__129_1631704347.000000022
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,130,4_station_pedestrian_bridge_4.4__130_1631704347.100000001
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,131,4_station_pedestrian_bridge_4.4__131_1631704347.200000011
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,132,4_station_pedestrian_bridge_4.4__132_1631704347.300000022
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,133,4_station_pedestrian_bridge_4.4__133_1631704347.400000001
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,134,4_station_pedestrian_bridge_4.4__134_1631704347.500000012
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,135,4_station_pedestrian_bridge_4.4__135_1631704347.600000023
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,136,4_station_pedestrian_bridge_4.4__136_1631704347.700000000
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,137,4_station_pedestrian_bridge_4.4__137_1631704347.800000008
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,138,4_station_pedestrian_bridge_4.4__138_1631704347.900000016
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,139,4_station_pedestrian_bridge_4.4__139_1631704348.000000024
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,140,4_station_pedestrian_bridge_4.4__140_1631704348.100000031
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,141,4_station_pedestrian_bridge_4.4__141_1631704348.200000007
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,142,4_station_pedestrian_bridge_4.4__142_1631704348.300000015
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,143,4_station_pedestrian_bridge_4.4__143_1631704348.400000023
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,144,4_station_pedestrian_bridge_4.4__144_1631704348.500000031
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,145,4_station_pedestrian_bridge_4.4__145_1631704348.600000007
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,146,4_station_pedestrian_bridge_4.4__146_1631704348.700000007
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,147,4_station_pedestrian_bridge_4.4__147_1631704348.800000002
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,148,4_station_pedestrian_bridge_4.4__148_1631704348.900000029
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,149,4_station_pedestrian_bridge_4.4__149_1631704349.000000024
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,150,4_station_pedestrian_bridge_4.4__150_1631704349.100000020
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,151,4_station_pedestrian_bridge_4.4__151_1631704349.200000015
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,152,4_station_pedestrian_bridge_4.4__152_1631704349.300000010
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,153,4_station_pedestrian_bridge_4.4__153_1631704349.400000005
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,154,4_station_pedestrian_bridge_4.4__154_1631704349.500000001
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,155,4_station_pedestrian_bridge_4.4__155_1631704349.600000028
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,156,4_station_pedestrian_bridge_4.4__156_1631704349.700000028
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,157,4_station_pedestrian_bridge_4.4__157_1631704349.800000000
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,158,4_station_pedestrian_bridge_4.4__158_1631704349.900000003
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,159,4_station_pedestrian_bridge_4.4__159_1631704350.000000006
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,160,4_station_pedestrian_bridge_4.4__160_1631704350.100000010
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,161,4_station_pedestrian_bridge_4.4__161_1631704350.200000013
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,162,4_station_pedestrian_bridge_4.4__162_1631704350.300000017
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,163,4_station_pedestrian_bridge_4.4__163_1631704350.400000020
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,164,4_station_pedestrian_bridge_4.4__164_1631704350.500000023
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,165,4_station_pedestrian_bridge_4.4__165_1631704350.600000027
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,166,4_station_pedestrian_bridge_4.4__166_1631704350.700000031
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,167,4_station_pedestrian_bridge_4.4__167_1631704350.800000004
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,168,4_station_pedestrian_bridge_4.4__168_1631704350.900000008
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,169,4_station_pedestrian_bridge_4.4__169_1631704351.000000013
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,170,4_station_pedestrian_bridge_4.4__170_1631704351.100000018
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,171,4_station_pedestrian_bridge_4.4__171_1631704351.200000022
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,172,4_station_pedestrian_bridge_4.4__172_1631704351.300000027
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,173,4_station_pedestrian_bridge_4.4__173_1631704351.400000000
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,174,4_station_pedestrian_bridge_4.4__174_1631704351.500000004
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,175,4_station_pedestrian_bridge_4.4__175_1631704351.600000009
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,176,4_station_pedestrian_bridge_4.4__176_1631704351.700000004
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,177,4_station_pedestrian_bridge_4.4__177_1631704351.800000026
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,178,4_station_pedestrian_bridge_4.4__178_1631704351.900000016
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,179,4_station_pedestrian_bridge_4.4__179_1631704352.000000006
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,180,4_station_pedestrian_bridge_4.4__180_1631704352.100000029
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,181,4_station_pedestrian_bridge_4.4__181_1631704352.200000019
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,182,4_station_pedestrian_bridge_4.4__182_1631704352.300000009
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,183,4_station_pedestrian_bridge_4.4__183_1631704352.400000000
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,184,4_station_pedestrian_bridge_4.4__184_1631704352.500000022
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,185,4_station_pedestrian_bridge_4.4__185_1631704352.600000012
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,186,4_station_pedestrian_bridge_4.4__186_1631704352.700000012
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,187,4_station_pedestrian_bridge_4.4__187_1631704352.800000015
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,188,4_station_pedestrian_bridge_4.4__188_1631704352.900000018
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,189,4_station_pedestrian_bridge_4.4__189_1631704353.000000021
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,190,4_station_pedestrian_bridge_4.4__190_1631704353.100000025
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,191,4_station_pedestrian_bridge_4.4__191_1631704353.200000028
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,192,4_station_pedestrian_bridge_4.4__192_1631704353.300000031
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,193,4_station_pedestrian_bridge_4.4__193_1631704353.400000002
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,194,4_station_pedestrian_bridge_4.4__194_1631704353.500000005
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,195,4_station_pedestrian_bridge_4.4__195_1631704353.600000008
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,196,4_station_pedestrian_bridge_4.4__196_1631704353.700000011
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,197,4_station_pedestrian_bridge_4.4__197_1631704353.800000013
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,198,4_station_pedestrian_bridge_4.4__198_1631704353.900000014
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4,199,4_station_pedestrian_bridge_4.4__199_1631704354.000000016
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,200,4_station_pedestrian_bridge_4.5__200_1631704354.100000018
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,201,4_station_pedestrian_bridge_4.5__201_1631704354.200000020
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,202,4_station_pedestrian_bridge_4.5__202_1631704354.300000022
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,203,4_station_pedestrian_bridge_4.5__203_1631704354.400000024
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,204,4_station_pedestrian_bridge_4.5__204_1631704354.500000026
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,205,4_station_pedestrian_bridge_4.5__205_1631704354.600000028
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,206,4_station_pedestrian_bridge_4.5__206_1631704354.700000009
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,207,4_station_pedestrian_bridge_4.5__207_1631704354.800000024
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,208,4_station_pedestrian_bridge_4.5__208_1631704354.900000007
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,209,4_station_pedestrian_bridge_4.5__209_1631704355.000000023
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,210,4_station_pedestrian_bridge_4.5__210_1631704355.100000006
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,211,4_station_pedestrian_bridge_4.5__211_1631704355.200000021
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,212,4_station_pedestrian_bridge_4.5__212_1631704355.300000004
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,213,4_station_pedestrian_bridge_4.5__213_1631704355.400000020
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5,214,4_station_pedestrian_bridge_4.5__214_1631704355.500000003
proxy_1,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,11,4_station_pedestrian_bridge_4.3__011_1631704335.200000000
proxy_1,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,12,4_station_pedestrian_bridge_4.3__012_1631704335.300000002
proxy_1,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,13,4_station_pedestrian_bridge_4.3__013_1631704335.400000004
proxy_1,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,14,4_station_pedestrian_bridge_4.3__014_1631704335.500000006
