ID,image_name,image_path,split,image_width,image_height,original_dataset,original_scene,original_camera,original_frame_id,original_frame_name
643,img_643_train.png,images/train/img_643_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,107,DSC_0240_frame_0107.png
644,img_644_train.png,images/train/img_644_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,174,DSC_0240_frame_0174.png
645,img_645_train.png,images/train/img_645_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,188,DSC_0240_frame_0188.png
646,img_646_train.png,images/train/img_646_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,287,DSC_0240_frame_0287.png
647,img_647_train.png,images/train/img_647_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,346,DSC_0240_frame_0346.png
648,img_648_train.png,images/train/img_648_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,358,DSC_0240_frame_0358.png
649,img_649_train.png,images/train/img_649_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,482,DSC_0240_frame_0482.png
650,img_650_train.png,images/train/img_650_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,756,DSC_0240_frame_0756.png
651,img_651_train.png,images/train/img_651_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,821,DSC_0240_frame_0821.png
652,img_652_train.png,images/train/img_652_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,995,DSC_0240_frame_0995.png
653,img_653_train.png,images/train/img_653_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,1023,DSC_0240_frame_1023.png
654,img_654_train.png,images/train/img_654_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,1200,DSC_0240_frame_1200.png
655,img_655_train.png,images/train/img_655_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,1206,DSC_0240_frame_1206.png
656,img_656_train.png,images/train/img_656_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,1236,DSC_0240_frame_1236.png
657,img_657_train.png,images/train/img_657_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,1243,DSC_0240_frame_1243.png
658,img_658_train.png,images/train/img_658_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,1257,DSC_0240_frame_1257.png
659,img_659_train.png,images/train/img_659_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,1325,DSC_0240_frame_1325.png
660,img_660_train.png,images/train/img_660_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,1402,DSC_0240_frame_1402.png
661,img_661_train.png,images/train/img_661_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,1470,DSC_0240_frame_1470.png
662,img_662_train.png,images/train/img_662_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,1506,DSC_0240_frame_1506.png
663,img_663_train.png,images/train/img_663_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,1531,DSC_0240_frame_1531.png
664,img_664_train.png,images/train/img_664_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,1567,DSC_0240_frame_1567.png
665,img_665_train.png,images/train/img_665_train.png,train,3840,2160,Itzehoe_Westerland,scene_05,center,1603,DSC_0240_frame_1603.png
666,img_666_train.png,images/train/img_666_train.png,train,3840,2160,Itzehoe_Westerland,scene_06,center,57,DSC_0241_frame_0057.png
667,img_667_train.png,images/train/img_667_train.png,train,3840,2160,Itzehoe_Westerland,scene_06,center,318,DSC_0241_frame_0318.png
668,img_668_train.png,images/train/img_668_train.png,train,3840,2160,Itzehoe_Westerland,scene_06,center,321,DSC_0241_frame_0321.png
669,img_669_train.png,images/train/img_669_train.png,train,3840,2160,Itzehoe_Westerland,scene_06,center,330,DSC_0241_frame_0330.png
670,img_670_train.png,images/train/img_670_train.png,train,3840,2160,Itzehoe_Westerland,scene_06,center,344,DSC_0241_frame_0344.png
671,img_671_train.png,images/train/img_671_train.png,train,3840,2160,Itzehoe_Westerland,scene_06,center,468,DSC_0241_frame_0468.png
672,img_672_train.png,images/train/img_672_train.png,train,3840,2160,Itzehoe_Westerland,scene_06,center,503,DSC_0241_frame_0503.png
673,img_673_train.png,images/train/img_673_train.png,train,3840,2160,Itzehoe_Westerland,scene_06,center,522,DSC_0241_frame_0522.png
674,img_674_train.png,images/train/img_674_train.png,train,3840,2160,Itzehoe_Westerland,scene_06,center,536,DSC_0241_frame_0536.png
675,img_675_train.png,images/train/img_675_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,0,IMG_1003_frame_0000.png
676,img_676_train.png,images/train/img_676_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,107,IMG_1003_frame_0107.png
677,img_677_train.png,images/train/img_677_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,124,IMG_1003_frame_0124.png
678,img_678_train.png,images/train/img_678_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,139,IMG_1003_frame_0139.png
679,img_679_train.png,images/train/img_679_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,156,IMG_1003_frame_0156.png
680,img_680_train.png,images/train/img_680_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,166,IMG_1003_frame_0166.png
681,img_681_train.png,images/train/img_681_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,185,IMG_1003_frame_0185.png
682,img_682_train.png,images/train/img_682_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,210,IMG_1003_frame_0210.png
683,img_683_train.png,images/train/img_683_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,219,IMG_1003_frame_0219.png
684,img_684_train.png,images/train/img_684_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,226,IMG_1003_frame_0226.png
685,img_685_train.png,images/train/img_685_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,237,IMG_1003_frame_0237.png
686,img_686_train.png,images/train/img_686_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,258,IMG_1003_frame_0258.png
687,img_687_train.png,images/train/img_687_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,264,IMG_1003_frame_0264.png
688,img_688_train.png,images/train/img_688_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,282,IMG_1003_frame_0282.png
689,img_689_train.png,images/train/img_689_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,296,IMG_1003_frame_0296.png
690,img_690_train.png,images/train/img_690_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,313,IMG_1003_frame_0313.png
691,img_691_train.png,images/train/img_691_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,336,IMG_1003_frame_0336.png
692,img_692_train.png,images/train/img_692_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,346,IMG_1003_frame_0346.png
693,img_693_train.png,images/train/img_693_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,353,IMG_1003_frame_0353.png
694,img_694_train.png,images/train/img_694_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,362,IMG_1003_frame_0362.png
695,img_695_train.png,images/train/img_695_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,410,IMG_1003_frame_0410.png
696,img_696_train.png,images/train/img_696_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,414,IMG_1003_frame_0414.png
697,img_697_train.png,images/train/img_697_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,417,IMG_1003_frame_0417.png
698,img_698_train.png,images/train/img_698_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,425,IMG_1003_frame_0425.png
699,img_699_train.png,images/train/img_699_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,431,IMG_1003_frame_0431.png
700,img_700_train.png,images/train/img_700_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,470,IMG_1003_frame_0470.png
701,img_701_train.png,images/train/img_701_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,496,IMG_1003_frame_0496.png
702,img_702_train.png,images/train/img_702_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,501,IMG_1003_frame_0501.png
703,img_703_train.png,images/train/img_703_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,564,IMG_1003_frame_0564.png
704,img_704_train.png,images/train/img_704_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,587,IMG_1003_frame_0587.png
705,img_705_train.png,images/train/img_705_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,641,IMG_1003_frame_0641.png
706,img_706_train.png,images/train/img_706_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,648,IMG_1003_frame_0648.png
707,img_707_train.png,images/train/img_707_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,656,IMG_1003_frame_0656.png
708,img_708_train.png,images/train/img_708_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,699,IMG_1003_frame_0699.png
709,img_709_train.png,images/train/img_709_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,713,IMG_1003_frame_0713.png
710,img_710_train.png,images/train/img_710_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,732,IMG_1003_frame_0732.png
711,img_711_train.png,images/train/img_711_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,746,IMG_1003_frame_0746.png
712,img_712_train.png,images/train/img_712_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,751,IMG_1003_frame_0751.png
713,img_713_train.png,images/train/img_713_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,781,IMG_1003_frame_0781.png
714,img_714_train.png,images/train/img_714_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,943,IMG_1003_frame_0943.png
715,img_715_train.png,images/train/img_715_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,1060,IMG_1003_frame_1060.png
716,img_716_train.png,images/train/img_716_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,1076,IMG_1003_frame_1076.png
717,img_717_train.png,images/train/img_717_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,1084,IMG_1003_frame_1084.png
718,img_718_train.png,images/train/img_718_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,1115,IMG_1003_frame_1115.png
719,img_719_train.png,images/train/img_719_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,1231,IMG_1003_frame_1231.png
720,img_720_train.png,images/train/img_720_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,1268,IMG_1003_frame_1268.png
721,img_721_train.png,images/train/img_721_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,1492,IMG_1003_frame_1492.png
722,img_722_train.png,images/train/img_722_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,1540,IMG_1003_frame_1540.png
723,img_723_train.png,images/train/img_723_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,1553,IMG_1003_frame_1553.png
724,img_724_train.png,images/train/img_724_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,1577,IMG_1003_frame_1577.png
725,img_725_train.png,images/train/img_725_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,1621,IMG_1003_frame_1621.png
726,img_726_train.png,images/train/img_726_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,1630,IMG_1003_frame_1630.png
727,img_727_train.png,images/train/img_727_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,1788,IMG_1003_frame_1788.png
728,img_728_train.png,images/train/img_728_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,1984,IMG_1003_frame_1984.png
729,img_729_train.png,images/train/img_729_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2144,IMG_1003_frame_2144.png
730,img_730_train.png,images/train/img_730_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2180,IMG_1003_frame_2180.png
731,img_731_train.png,images/train/img_731_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2194,IMG_1003_frame_2194.png
732,img_732_train.png,images/train/img_732_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2196,IMG_1003_frame_2196.png
733,img_733_train.png,images/train/img_733_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2200,IMG_1003_frame_2200.png
734,img_734_train.png,images/train/img_734_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2211,IMG_1003_frame_2211.png
735,img_735_train.png,images/train/img_735_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2257,IMG_1003_frame_2257.png
736,img_736_train.png,images/train/img_736_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2296,IMG_1003_frame_2296.png
737,img_737_train.png,images/train/img_737_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2314,IMG_1003_frame_2314.png
738,img_738_train.png,images/train/img_738_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2335,IMG_1003_frame_2335.png
739,img_739_train.png,images/train/img_739_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2371,IMG_1003_frame_2371.png
740,img_740_train.png,images/train/img_740_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2378,IMG_1003_frame_2378.png
741,img_741_train.png,images/train/img_741_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2401,IMG_1003_frame_2401.png
742,img_742_train.png,images/train/img_742_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2407,IMG_1003_frame_2407.png
743,img_743_train.png,images/train/img_743_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2455,IMG_1003_frame_2455.png
744,img_744_train.png,images/train/img_744_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2457,IMG_1003_frame_2457.png
745,img_745_train.png,images/train/img_745_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2477,IMG_1003_frame_2477.png
746,img_746_train.png,images/train/img_746_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2486,IMG_1003_frame_2486.png
747,img_747_train.png,images/train/img_747_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2529,IMG_1003_frame_2529.png
748,img_748_train.png,images/train/img_748_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2538,IMG_1003_frame_2538.png
749,img_749_train.png,images/train/img_749_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2591,IMG_1003_frame_2591.png
750,img_750_train.png,images/train/img_750_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2605,IMG_1003_frame_2605.png
751,img_751_train.png,images/train/img_751_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2637,IMG_1003_frame_2637.png
752,img_752_train.png,images/train/img_752_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2679,IMG_1003_frame_2679.png
753,img_753_train.png,images/train/img_753_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2691,IMG_1003_frame_2691.png
754,img_754_train.png,images/train/img_754_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2746,IMG_1003_frame_2746.png
755,img_755_train.png,images/train/img_755_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2756,IMG_1003_frame_2756.png
756,img_756_train.png,images/train/img_756_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,2762,IMG_1003_frame_2762.png
757,img_757_train.png,images/train/img_757_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3106,IMG_1003_frame_3106.png
758,img_758_train.png,images/train/img_758_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3146,IMG_1003_frame_3146.png
759,img_759_train.png,images/train/img_759_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3179,IMG_1003_frame_3179.png
760,img_760_train.png,images/train/img_760_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3197,IMG_1003_frame_3197.png
761,img_761_train.png,images/train/img_761_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3227,IMG_1003_frame_3227.png
762,img_762_train.png,images/train/img_762_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3263,IMG_1003_frame_3263.png
763,img_763_train.png,images/train/img_763_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3280,IMG_1003_frame_3280.png
764,img_764_train.png,images/train/img_764_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3309,IMG_1003_frame_3309.png
765,img_765_train.png,images/train/img_765_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3312,IMG_1003_frame_3312.png
766,img_766_train.png,images/train/img_766_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3374,IMG_1003_frame_3374.png
767,img_767_train.png,images/train/img_767_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3441,IMG_1003_frame_3441.png
768,img_768_train.png,images/train/img_768_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3445,IMG_1003_frame_3445.png
769,img_769_train.png,images/train/img_769_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3502,IMG_1003_frame_3502.png
770,img_770_train.png,images/train/img_770_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3571,IMG_1003_frame_3571.png
771,img_771_train.png,images/train/img_771_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3604,IMG_1003_frame_3604.png
772,img_772_train.png,images/train/img_772_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3623,IMG_1003_frame_3623.png
773,img_773_train.png,images/train/img_773_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3652,IMG_1003_frame_3652.png
774,img_774_train.png,images/train/img_774_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3687,IMG_1003_frame_3687.png
775,img_775_train.png,images/train/img_775_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,3900,IMG_1003_frame_3900.png
776,img_776_train.png,images/train/img_776_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,4088,IMG_1003_frame_4088.png
777,img_777_train.png,images/train/img_777_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,4114,IMG_1003_frame_4114.png
778,img_778_train.png,images/train/img_778_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,4137,IMG_1003_frame_4137.png
779,img_779_train.png,images/train/img_779_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,4198,IMG_1003_frame_4198.png
780,img_780_train.png,images/train/img_780_train.png,train,3840,2160,Magdeburg_Leipzig,scene_01,center,4214,IMG_1003_frame_4214.png
781,img_781_train.png,images/train/img_781_train.png,train,4112,2504,OSDaR23,10_station_suelldorf_10.1,rgb_highres_center,216,216_1631703820.700000022.png
782,img_782_train.png,images/train/img_782_train.png,train,4112,2504,OSDaR23,10_station_suelldorf_10.1,rgb_highres_left,216,216_1631703820.700000005.png
783,img_783_train.png,images/train/img_783_train.png,train,4112,2504,OSDaR23,10_station_suelldorf_10.1,rgb_highres_right,216,216_1631703820.700000002.png
784,img_784_train.png,images/train/img_784_train.png,train,4112,2504,OSDaR23,10_station_suelldorf_10.1,rgb_highres_center,225,225_1631703821.600000027.png
785,img_785_train.png,images/train/img_785_train.png,train,4112,2504,OSDaR23,10_station_suelldorf_10.1,rgb_highres_left,225,225_1631703821.600000011.png
786,img_786_train.png,images/train/img_786_train.png,train,4112,2504,OSDaR23,10_station_suelldorf_10.1,rgb_highres_right,225,225_1631703821.600000004.png
787,img_787_train.png,images/train/img_787_train.png,train,4112,2504,OSDaR23,11_main_station_11.1,rgb_highres_center,285,285_1631531580.600000006.png
788,img_788_train.png,images/train/img_788_train.png,train,4112,2504,OSDaR23,11_main_station_11.1,rgb_highres_left,285,285_1631531580.600000006.png
789,img_789_train.png,images/train/img_789_train.png,train,4112,2504,OSDaR23,11_main_station_11.1,rgb_highres_right,285,285_1631531580.600000001.png
790,img_790_train.png,images/train/img_790_train.png,train,4112,2504,OSDaR23,12_vegetation_steady_12.1,rgb_highres_center,97,097_1631177229.800000013.png
791,img_791_train.png,images/train/img_791_train.png,train,4112,2504,OSDaR23,13_station_ohlsdorf_13.1,rgb_highres_center,74,074_1631176103.500000016.png
792,img_792_train.png,images/train/img_792_train.png,train,4112,2504,OSDaR23,13_station_ohlsdorf_13.1,rgb_highres_left,74,074_1631176103.500000015.png
793,img_793_train.png,images/train/img_793_train.png,train,4112,2504,OSDaR23,13_station_ohlsdorf_13.1,rgb_highres_right,74,074_1631176103.500000006.png
794,img_794_train.png,images/train/img_794_train.png,train,4112,2504,OSDaR23,14_signals_station_14.1,rgb_highres_center,100,100_1631449461.100000027.png
795,img_795_train.png,images/train/img_795_train.png,train,4112,2504,OSDaR23,14_signals_station_14.1,rgb_highres_left,100,100_1631449461.100000018.png
796,img_796_train.png,images/train/img_796_train.png,train,4112,2504,OSDaR23,14_signals_station_14.1,rgb_highres_right,100,100_1631449461.100000012.png
797,img_797_train.png,images/train/img_797_train.png,train,4112,2504,OSDaR23,14_signals_station_14.2,rgb_highres_center,26,026_1631450164.700000025.png
798,img_798_train.png,images/train/img_798_train.png,train,4112,2504,OSDaR23,14_signals_station_14.2,rgb_highres_left,26,026_1631450164.700000015.png
799,img_799_train.png,images/train/img_799_train.png,train,4112,2504,OSDaR23,14_signals_station_14.2,rgb_highres_right,26,026_1631450164.700000017.png
800,img_800_train.png,images/train/img_800_train.png,train,4112,2504,OSDaR23,14_signals_station_14.3,rgb_highres_center,26,026_1631450782.700000019.png
801,img_801_train.png,images/train/img_801_train.png,train,4112,2504,OSDaR23,14_signals_station_14.3,rgb_highres_left,26,026_1631450782.699999977.png
802,img_802_train.png,images/train/img_802_train.png,train,4112,2504,OSDaR23,14_signals_station_14.3,rgb_highres_right,26,026_1631450782.700000022.png
803,img_803_train.png,images/train/img_803_train.png,train,4112,2504,OSDaR23,15_construction_vehicle_15.1,rgb_highres_center,75,075_1631531288.600000017.png
804,img_804_train.png,images/train/img_804_train.png,train,4112,2504,OSDaR23,15_construction_vehicle_15.1,rgb_highres_left,75,075_1631531288.600000028.png
805,img_805_train.png,images/train/img_805_train.png,train,4112,2504,OSDaR23,16_under_bridge_16.1,rgb_highres_center,449,449_1631525771.000000025.png
806,img_806_train.png,images/train/img_806_train.png,train,4112,2504,OSDaR23,16_under_bridge_16.1,rgb_highres_left,449,449_1631525771.000000015.png
807,img_807_train.png,images/train/img_807_train.png,train,4112,2504,OSDaR23,16_under_bridge_16.1,rgb_highres_right,449,449_1631525771.000000027.png
808,img_808_train.png,images/train/img_808_train.png,train,4112,2504,OSDaR23,17_signal_bridge_17.1,rgb_highres_center,74,074_1631529305.500000030.png
809,img_809_train.png,images/train/img_809_train.png,train,4112,2504,OSDaR23,18_vegetation_switch_18.1,rgb_highres_center,85,085_1631625169.600000023.png
810,img_810_train.png,images/train/img_810_train.png,train,4112,2504,OSDaR23,18_vegetation_switch_18.1,rgb_highres_left,85,085_1631625169.600000017.png
811,img_811_train.png,images/train/img_811_train.png,train,4112,2504,OSDaR23,18_vegetation_switch_18.1,rgb_highres_right,85,085_1631625169.600000018.png
812,img_812_train.png,images/train/img_812_train.png,train,4112,2504,OSDaR23,1_calibration_1.1,rgb_highres_center,21,021_1631441454.200000005.png
813,img_813_train.png,images/train/img_813_train.png,train,4112,2504,OSDaR23,1_calibration_1.1,rgb_highres_left,21,021_1631441454.200000029.png
814,img_814_train.png,images/train/img_814_train.png,train,4112,2504,OSDaR23,1_calibration_1.1,rgb_highres_right,21,021_1631441454.200000011.png
815,img_815_train.png,images/train/img_815_train.png,train,4112,2504,OSDaR23,1_calibration_1.2,rgb_highres_center,99,099_1631441724.000000013.png
816,img_816_train.png,images/train/img_816_train.png,train,4112,2504,OSDaR23,1_calibration_1.2,rgb_highres_left,99,099_1631441724.000000019.png
817,img_817_train.png,images/train/img_817_train.png,train,4112,2504,OSDaR23,1_calibration_1.2,rgb_highres_right,99,099_1631441724.000000005.png
818,img_818_train.png,images/train/img_818_train.png,train,4112,2504,OSDaR23,20_vegetation_squirrel_20.1,rgb_highres_center,9,009_1631716529.000000025.png
819,img_819_train.png,images/train/img_819_train.png,train,4112,2504,OSDaR23,20_vegetation_squirrel_20.1,rgb_highres_left,9,009_1631716529.000000019.png
820,img_820_train.png,images/train/img_820_train.png,train,4112,2504,OSDaR23,20_vegetation_squirrel_20.1,rgb_highres_right,9,009_1631716529.000000009.png
821,img_821_train.png,images/train/img_821_train.png,train,4112,2504,OSDaR23,21_station_wedel_21.1,rgb_highres_center,469,469_1631703175.200000018.png
822,img_822_train.png,images/train/img_822_train.png,train,4112,2504,OSDaR23,21_station_wedel_21.1,rgb_highres_left,469,469_1631703175.200000017.png
823,img_823_train.png,images/train/img_823_train.png,train,4112,2504,OSDaR23,2_station_berliner_tor_2.1,rgb_highres_center,259,259_1631531386.000000010.png
824,img_824_train.png,images/train/img_824_train.png,train,4112,2504,OSDaR23,2_station_berliner_tor_2.1,rgb_highres_left,259,259_1631531386.000000019.png
825,img_825_train.png,images/train/img_825_train.png,train,4112,2504,OSDaR23,2_station_berliner_tor_2.1,rgb_highres_right,259,259_1631531386.000000014.png
826,img_826_train.png,images/train/img_826_train.png,train,4112,2504,OSDaR23,3_fire_site_3.1,rgb_highres_center,0,000_1631639431.100000001.png
827,img_827_train.png,images/train/img_827_train.png,train,4112,2504,OSDaR23,3_fire_site_3.1,rgb_highres_left,0,000_1631639431.100000028.png
828,img_828_train.png,images/train/img_828_train.png,train,4112,2504,OSDaR23,3_fire_site_3.1,rgb_highres_center,99,099_1631639441.000000006.png
829,img_829_train.png,images/train/img_829_train.png,train,4112,2504,OSDaR23,3_fire_site_3.1,rgb_highres_left,99,099_1631639441.000000031.png
830,img_830_train.png,images/train/img_830_train.png,train,4112,2504,OSDaR23,3_fire_site_3.2,rgb_highres_center,352,352_1631639466.300000012.png
831,img_831_train.png,images/train/img_831_train.png,train,4112,2504,OSDaR23,3_fire_site_3.2,rgb_highres_left,352,352_1631639466.300000012.png
832,img_832_train.png,images/train/img_832_train.png,train,4112,2504,OSDaR23,3_fire_site_3.3,rgb_highres_right,56,056_1631639533.600000017.png
833,img_833_train.png,images/train/img_833_train.png,train,4112,2504,OSDaR23,3_fire_site_3.3,rgb_highres_center,65,065_1631639534.500000004.png
834,img_834_train.png,images/train/img_834_train.png,train,4112,2504,OSDaR23,3_fire_site_3.3,rgb_highres_left,65,065_1631639534.500000015.png
835,img_835_train.png,images/train/img_835_train.png,train,4112,2504,OSDaR23,3_fire_site_3.3,rgb_highres_right,65,065_1631639534.500000010.png
836,img_836_train.png,images/train/img_836_train.png,train,4112,2504,OSDaR23,3_fire_site_3.4,rgb_highres_center,100,100_1631640362.100000031.png
837,img_837_train.png,images/train/img_837_train.png,train,4112,2504,OSDaR23,3_fire_site_3.4,rgb_highres_left,100,100_1631640362.100000003.png
838,img_838_train.png,images/train/img_838_train.png,train,4112,2504,OSDaR23,3_fire_site_3.4,rgb_highres_right,100,100_1631640362.100000017.png
839,img_839_train.png,images/train/img_839_train.png,train,4112,2504,OSDaR23,4_station_pedestrian_bridge_4.1,rgb_highres_center,95,095_1631702192.600000024.png
840,img_840_train.png,images/train/img_840_train.png,train,4112,2504,OSDaR23,4_station_pedestrian_bridge_4.1,rgb_highres_right,95,095_1631702192.600000016.png
841,img_841_train.png,images/train/img_841_train.png,train,4112,2504,OSDaR23,4_station_pedestrian_bridge_4.2,rgb_highres_center,35,035_1631702293.600000015.png
842,img_842_train.png,images/train/img_842_train.png,train,4112,2504,OSDaR23,4_station_pedestrian_bridge_4.2,rgb_highres_right,35,035_1631702293.600000019.png
843,img_843_train.png,images/train/img_843_train.png,train,4112,2504,OSDaR23,4_station_pedestrian_bridge_4.3,rgb_highres_center,0,000_1631704334.100000030.png
